stock_code,post_id,title,author,date,reads,replies,sector,stock_name
601360,1767003363,太烂了三六零,股友83R19X9773,09-01 10:19,26,0,AI Agent,三六零
601360,1766996887,多么好的拉升机会，360呀别错过了,温文尔雅的谷念茜,09-01 10:16,24,0,AI Agent,三六零
601360,1766982200,$三六零(SH601360)$,请叫我李昇阳,09-01 10:08,47,0,AI Agent,三六零
601360,1766867542,大盘低开，唉。360硬气一点啊。,朝阳一枝花,09-01 09:23,30,0,AI Agent,三六零
601360,1766840607,三六零：融资净买入1.59亿元，融资余额20.76亿元,三六零资讯,09-01 07:41,139,2,AI Agent,三六零
601360,1766816458,9.1周二盘前观点思路：三六零    中国巨石,兴哥盘中接龙,09-01 05:30,2141,4,AI Agent,三六零
601360,1766841496,$三六零(SH601360)$,股友信仰之道,09-01 07:47,259,0,AI Agent,三六零
601360,1766823369,360是电脑病毒软件，不要买,左侧交易员jj,09-01 12:16,45,0,AI Agent,三六零
601360,1766722822,总结一句话这份文件对360属于实质性利好，匹配它的企业AI服务+AI安全+AI培,朝阳一枝花,08-31 04:21,646,3,AI Agent,三六零
601360,1766806683,买360我从来没有亏过，这次一个月了，买入没有操作，也盈利了些,龙家集团,08-31 10:17,744,2,AI Agent,三六零
601360,1766797466,美股网络安全继续大涨，360明天冲啊,刀尖舞者2026,08-31 09:36,175,2,AI Agent,三六零
601360,1766789494,人工智能出利好了,涨停出货,08-31 08:59,74,1,AI Agent,三六零
601360,1766779424,360最近应该会上蹦下蹿，所以拿出三分之一仓位做t应该会有一定的收益，360要走,山东小伍子,08-31 08:10,104,0,AI Agent,三六零
601360,1766718708,8.31周一收盘持仓观点：三六零放量震荡洗盘？,兴哥盘中接龙,08-31 04:09,1482,4,AI Agent,三六零
601360,1766767303,AI长剧要上央视，上电视了。大利好。360有些沾边。三六零（601360）是沾边,朝阳一枝花,08-31 07:12,324,4,AI Agent,三六零
601360,1766723063,大家说说这回三六零看到多少,稳挣钱,08-31 04:22,380,11,AI Agent,三六零
601360,1766764689,信部：开展人工智能应用服务商培育专项行动工信部网站3小时前约8分钟工信部开展人工,n182413456166724,08-31 07:01,122,0,AI Agent,三六零
601360,1765274347,三六零收盘点评：还有二个交易日就收月线了。这个月应该是要收一条超级难看的小阴月线,静见万物,08-27 04:49,4981,74,AI Agent,三六零
601360,1766719092,8月31日，工业和信息化部办公厅发布关于开展人工智能应用服务商培育专项行动的通知,股友YYbFR9,08-31 04:10,286,1,AI Agent,三六零
601360,1766701940,360，中国软件第一股，随便买，目标价格10块,亏钱快啦,08-31 03:30,86,1,AI Agent,三六零
601360,1766716697,中文在线里面吃肉吃腻了，来360吃点面条，加仓吃两天先。，我是九菜,股友g228M07970,08-31 04:03,46,0,AI Agent,三六零
601360,1766677302,集体卸载360？废材,股友f6969C3225,08-31 02:58,44,1,AI Agent,三六零
601360,1766218418,今日优选：三六零601360中国巨石600176温馨提示：以上仅供大家参考，切勿,郭大侠超短新,08-31 08:41,1347,6,AI Agent,三六零
601360,1766658238,今年360弱于去年，真应该给个涨停，主力,股友52790iz936,08-31 02:45,30,0,AI Agent,三六零
601360,1766625751,三六零-透明沟通传递价值，真诚对话凝聚共识——天津辖区上市公司2026年投资者网上集体接待日暨半年报业绩说明会【全景路演】,三六零,08-31 02:24,477,0,AI Agent,三六零
601360,1766613529,洪蒙手机预装360杀毒软件,闻西炒股,08-31 02:15,47,0,AI Agent,三六零
601360,1766593212,湖南卫视的后西游记播出了，360的纳米漫剧居然没有参与,飞越的蓬琦,08-31 01:58,71,1,AI Agent,三六零
601360,1766609425,三六零今天大胆买进入都胜过上上周五买入的,股友bvkmef,08-31 02:12,44,0,AI Agent,三六零
601360,1766527072,三六零（601360）近期盘面 + 后续推演,左侧买右侧卖,08-31 01:05,407,1,AI Agent,三六零
601360,1766597371,我劝大家还是要走正道，炒股就炒实力最强的，不要去炒那些边角料，三六零的AI漫剧是,见山水1314,08-31 02:01,2030,0,AI Agent,三六零
601360,1765983006,三六零收盘点评：今天的尾盘炸板，把所有人都打了个措手不及。但我想说的是，360趋,静见万物,08-28 08:44,4470,26,AI Agent,三六零
601360,1766168675,8.31周一盘前思路观点：三六零是否能继续博弈呢,兴哥盘中接龙,08-31 05:30,2463,6,AI Agent,三六零
601360,1766545056,AI短剧是三六零的强项，你们这些主力资金炒股都不知道炒最强的。三六零就是AI应用,见山水1314,08-31 01:20,650,0,AI Agent,三六零
601360,1766535606,三六零（601360）近期盘面 + 后续推演,左侧买右侧卖,08-31 01:12,142,0,AI Agent,三六零
601360,1766381816,360开始起动,永远三分之一,08-31 10:24,65,2,AI Agent,三六零
601360,1766358121,难道半小时就到位，360怎么会和小盘股一样吗？,老哥哥炒期,08-31 10:11,31,0,AI Agent,三六零
601360,1766297838,技术很牛，产品卖不出去，都免费给别人用，360是家伟大不赚钱的企业。,飞越的蓬琦,08-31 09:45,70,3,AI Agent,三六零
601360,1766221096,早盘操作计划，360低开够，就买。不够等低吸机会。高开不买,无问知秋,08-31 08:54,64,1,AI Agent,三六零
601360,1765886148,“读懂中国经济‘晴雨表’”系列观察 从“烧钱”到“赚钱”：人工智能的生意经变了,昆仑万维资讯,08-28 03:17,2739,4,AI Agent,三六零
601360,1766206069,三六零：上周五国产AI方向表现不错，早盘高开后一路冲高摸到9.59元，尾盘放量炸,木子运财,08-31 06:52,341,1,AI Agent,三六零
601360,1766213524,三六零:下周一行情展望该股为网络安全板块标的，外围消息只会影响开盘瞬时情绪，个股,不忘初心fdsz,08-31 08:15,293,0,AI Agent,三六零
601360,1766128757,关于三六零，警醒周期,周期猎龙,08-30 09:18,2756,9,AI Agent,三六零
601360,1766213393,祝您富贵一生$三六零(SH601360)$,周期猎龙,08-31 08:14,56,0,AI Agent,三六零
601360,1766191746,有个发现过来看下。三六零近期走势反复，多数人看到的是8月初网络安全利好、8月中旬,清盏待春至,08-30 11:03,439,0,AI Agent,三六零
601360,1766204077,自然灾害泥石流叠加美联储加息利空大盘全绿，周五360尾盘破板＋资金抢跑，今天盘面,管住手才有收获,08-31 06:06,99,0,AI Agent,三六零
601360,1766177156,三六零、科达利、埃斯顿：之技术猜想~08.30(晚）,米几的miji3095,08-30 08:11,1018,2,AI Agent,三六零
601360,1766182953,大利好，9月1号到3号开会了，有360领导，周一涨停了,稳挣钱,08-30 09:14,166,2,AI Agent,三六零
601360,1766193805,所谓的鸿图计划，如果鸿代表鸿蒙，图代表图龙锋，那360就真要连板了！可惜不是，哈,股友2N658769A3,08-30 11:33,87,1,AI Agent,三六零
601360,1766193325,AI开始大爆发，三六零、风语筑带头冲锋,股友YYbFR9,08-30 11:25,67,0,AI Agent,三六零
601360,1730967422,三六零:三六零安全科技股份有限公司关于控股股东减持股份计划公告,三六零资讯,06-23 07:09,2637,73,AI Agent,三六零
601360,1766187016,ai动漫短剧后西游记将要在8月31号湖南卫视上映，360有纳米漫剧肯定要大炒一波,刀尖舞者2026,08-30 10:00,109,0,AI Agent,三六零
601360,1766184416,为什么360这种恶意软件入侵电脑后就无法删除呢？,JC99866,08-30 09:29,137,0,AI Agent,三六零
601360,1766148208,俺持有360已经八年，下周上10元。,蔡六斤,08-30 02:37,337,9,AI Agent,三六零
601360,1766014253,以下为盘面客观复盘，不构成投资建议，股市有风险，投资需谨慎。今日三六零早盘9:4,左侧买右侧卖,08-28 11:06,1446,4,AI Agent,三六零
601360,1766131331,感谢大佬评论，请大佬分享和指点让我等进步$三六零(SH601360)$,周期猎龙,08-30 09:59,89,1,AI Agent,三六零
601360,1766124225,$三六零(SH601360)$,有耐心的光心语5,08-30 07:41,616,3,AI Agent,三六零
601360,1766106378,进来看数据，三六零近期走势起起伏伏，多数人看到的是AI板块轮动传闻、月度运营数据,揽清风,08-29 09:05,1191,1,AI Agent,三六零
601360,1766091431,题材极其性感的三六零，周五尾盘4分钟巨量炸板制造主力出逃假象，小心诱空。能玩动三,有条理的易凌15,08-29 04:53,897,8,AI Agent,三六零
601360,1766122299,三六零周五尾盘炸板，也改变不了下周一继续低开高走继续涨停！不过更看好同板块，小市,擒牛拿妖,08-30 06:46,230,0,AI Agent,三六零
601360,1766114457,本周资金轮动复盘：源杰生益领跑吸金，三六零6.71亿突进AI应用,老牛爱学炒股,08-29 11:34,1278,0,AI Agent,三六零
601360,1766091709,360尾盘炸板，我不认为是主力撤单，埋散货。一定是有一些见不得周总好的人砸盘。总,股友1951PH7673,08-29 04:58,397,4,AI Agent,三六零
601360,1766111285,三六零主营业务：互联网、数字安全及智能硬件概念关联：公司是国内最大的网络安全公司,趋势涨停主升浪,08-29 10:32,367,0,AI Agent,三六零
601360,1766095002,360图龙峰亮相鸿蒙生态大会，重磅合作连结硕果,ITBEAR,08-29 05:44,1808,11,AI Agent,三六零
601360,1766099438,我点都没有点，打开360办公，自己下载了360龙虾，都是啥玩意，一天天不做正事，,灯艺,08-29 07:01,93,1,AI Agent,三六零
601360,1766096859,360=O=0所以会退市归零,牛启于2024,08-29 06:13,50,0,AI Agent,三六零
601360,1766095111,360典型的牛忙软件。。。。,股友nzcsPq,08-29 05:45,52,0,AI Agent,三六零
601360,1766088424,鸿蒙是谁我不多说了，360崛起！！,刀尖舞者2026,08-29 04:07,719,0,AI Agent,三六零
601360,1766066995,360处在10元以下大底位置，小荷才露尖尖角！,股友YYbFR9,08-29 11:09,174,4,AI Agent,三六零
601360,1766078647,三六零（601360），短线支撑位8.1元，压力位10.4元，当日收涨6.65%,我喜欢澳洲的自由,08-29 01:49,370,2,AI Agent,三六零
601360,1766074913,有半年时间没来了，突然想起有一个沙茶叫什么勇哥的说2月初360上不去20就等7月,芍一芍,08-29 12:53,101,1,AI Agent,三六零
601360,1766069577,三六零价值分析,鹤舞闲云,08-29 11:39,698,0,AI Agent,三六零
601360,1759565647,360：目前看看机会大不大？……,尖板眼2,08-16 11:49,1196,3,AI Agent,三六零
601360,1766046399,公司原因：1、公司持续迭代纳米AI，推出多智能体AI工作平台纳米Work，覆盖办,关注牛股最新消息,08-29 08:16,384,0,AI Agent,三六零
601360,1765938306,覆盖车联网、信创、AI等领域，360入选工信部六大漏洞专业库技术支撑单位,ITBEAR,08-28 05:57,335,2,AI Agent,三六零
601360,1765949177,360【复盘分析-20260828】,顽石WaveSync,08-28 06:32,3023,8,AI Agent,三六零
601360,1766041180,三六零：融资净偿还3025.91万元，融资余额19.17亿元,三六零资讯,08-29 07:36,116,0,AI Agent,三六零
601360,1766008833,8月14日久其软件炸板，其后股价一路大跌，直到今天才反转。360我估计后续一段时,股友L650309M58,08-28 10:38,467,4,AI Agent,三六零
601360,1766016882,三六零601360|筑牢PC流量基本盘，AI与数字安全业务提速发展,SCCM,08-28 11:23,2651,1,AI Agent,三六零
601360,1765964749,360尾盘的这种炸板，我特别喜欢！没想到的是今天能遇上，下周自然会见分晓！我们只,周翔龙,08-28 07:28,3003,14,AI Agent,三六零
601360,1765343603,今天跟女朋友正式商量了，决定还是卖了！从上市第一天开始买，460，一直到360，,酒厂老陈,08-27 08:41,3402,46,AI Agent,三六零
601360,1765986950,三六零 | PC流量底座稳固，AI安全协同推进商业化落地,SCCM,08-28 09:02,186,0,AI Agent,三六零
601360,1765970799,360是中国股市少有的计算机互联网公司。只要公司不折腾，业绩还是挺好的。,价值投资后来者88,08-28 07:52,89,0,AI Agent,三六零
601360,1765973924,三六零：30分钟布林三轨走平略收口价格在中轨9.30上下穿梭，中轨分水岭下轨8.,爱分析的小仙女,08-28 08:04,312,0,AI Agent,三六零
601360,1765957086,买了360，一点都不安全,有专注力的姜烨12,08-28 07:00,58,1,AI Agent,三六零
601360,1765950618,360借条所属奇富科技践行社会责任：青海学校食堂项目开工，把金融科技的温度落到实处,中青在线资讯,08-28 06:38,376,0,AI Agent,三六零
601360,1765928911,$三六零(SH601360)$,迅捷的钱梦香新号,08-28 05:26,49,1,AI Agent,三六零
601360,1765922756,三六零啊！咋就这么弱扛不住呢？！昨天下午买的两个股，今天早上同时涨停，你咋就最后,金线牵牛,08-28 05:06,400,3,AI Agent,三六零
601360,1765935307,其实360不折腾还是挺赚钱的。,价值投资后来者88,08-28 05:48,35,0,AI Agent,三六零
601360,1765933882,$三六零(SH601360)$,股友信仰之道,08-28 05:43,60,0,AI Agent,三六零
601360,1765932915,$三六零(SH601360)$,n1426507246e7434,08-28 05:39,51,0,AI Agent,三六零
601360,1765927695,三六零：昨晚美股AI安全类标的走强，今天早上我就感觉这块有机会，国内做AI安全的,木子运财,08-28 05:22,405,0,AI Agent,三六零
601360,1765925310,$三六零(SH601360)$,股友信仰之道,08-28 05:14,424,0,AI Agent,三六零
601360,1765923907,长期看好360，要跑前段时间10块就跑了。,股友9W363Q1953,08-28 05:10,49,0,AI Agent,三六零
601360,1765888114,三六零总是让人不省心哪！下周一的大戏怎么演？要么跑不掉，要么涨到笑。我暂时看涨！,金线牵牛,08-28 03:22,215,2,AI Agent,三六零
601360,1765911991,买360之后，被主力来回玩弄，感觉自己是S比,股友607nX69807,08-28 04:32,45,0,AI Agent,三六零
601360,1765536792,360股性不好，随时可能会炸，大家还是要谨慎些。收盘再嗨，也来得及,无问知秋,08-28 09:56,110,3,AI Agent,三六零
601360,1765910520,$三六零(SH601360)$,股友8K19H98378,08-28 04:27,316,0,AI Agent,三六零
601360,1765888920,周一谁也跑不了，因为360的爸爸妈妈姓周,仓位上200万,08-28 03:25,91,3,AI Agent,三六零
300229,1770631885,加息周期对软件板块影响巨大，一旦九月加息，拓尔思极大概率在年底前破9元。,牛的很666,09-09 10:16,102,3,AI Agent,拓尔思
300229,1770525014,下周一拓尔思要选方向了，从日k来看，收敛三角形要闭合了。,牛的很666,09-09 09:33,109,4,AI Agent,拓尔思
300229,1770487378,拓尔思：融资净买入562.55万元，融资余额9.24亿元,拓尔思资讯,09-09 08:56,56,1,AI Agent,拓尔思
300229,1770097086,$拓尔思(SZ300229)$,股友7H2528037q,09-08 10:51,264,0,AI Agent,拓尔思
300229,1769908747,拓尔思：融资净买入8.05万元，融资余额9.18亿元,拓尔思资讯,09-08 09:09,55,0,AI Agent,拓尔思
300229,1769801857,李老师继续看跌！看空拓尔思！原因很简单！一季度，二季度大跌公司！快把公司亏没了！,李大巂,09-07 05:06,143,2,AI Agent,拓尔思
300229,1769782419,ai智能舆情监控，就很厉害。,抄底8888888,09-07 03:42,52,0,AI Agent,拓尔思
300229,1769164632,拓尔思牵手上海大学区域国别研究院，AI 赋能中企出海,拓尔思,09-04 05:58,1259,7,AI Agent,拓尔思
300229,1769681740,近日，工业和信息化部印发《关于开展人工智能应用服务商培育专项行动的通知》，正式启,操盘必读,09-07 01:46,156,0,AI Agent,拓尔思
300229,1769327514,GPT-6系列1：GPT-6炸场，通用人工智能（AGI）时代的曙光,野渡无人77,09-06 04:16,2180,1,AI Agent,拓尔思
300229,1769228816,拓尔思每次上涨，就几天的时间，你还在犹豫，他两个涨停结束战斗，有种预感，这次可能,糖胖胖,09-04 11:33,291,3,AI Agent,拓尔思
300229,1769245486,美股人工智能大涨，周一冲10%以上,闯开格局,09-05 07:46,90,1,AI Agent,拓尔思
300229,1769240972,$拓尔思(SZ300229)$,股友7H2528037q,09-05 06:10,500,1,AI Agent,拓尔思
300229,1768964146,拓尔思后续走势及股价预测,热度价值投资,09-04 01:37,61,1,AI Agent,拓尔思
300229,1768862949,拓尔思2026年研发支出1亿多，研发投入占营收的比例，A股AI应用公司排名第前三,股友0i0w697190,09-04 11:14,208,3,AI Agent,拓尔思
300229,1768749585,$拓尔思(SZ300229)$,岁岁的归璟,09-04 10:06,134,0,AI Agent,拓尔思
300229,1768661442,创业板人工智能ETF华宝（159363）拉升1%，拓尔思领涨3.65%，AI算力景气上行光模块龙头受益,宝哥聊科技,09-04 09:34,161,0,AI Agent,拓尔思
300229,1768632720,拓尔思：融资净偿还257.4万元，融资余额9.22亿元,拓尔思资讯,09-04 09:19,59,0,AI Agent,拓尔思
300229,1766842655,全球首个！太空算力在轨试验实现常态化；工信部开展人工智能应用服务商培育专项行动——《投资早参》,久之洋资讯,09-01 07:54,3292,3,AI Agent,拓尔思
300229,1767515151,拒绝AI纸上谈兵，锚定实战价值闭环：拓尔思第二届“AI+X”百万创新大赛圆满完赛,拓尔思,09-02 09:43,719,16,AI Agent,拓尔思
300229,1768055223,拓尔思你股价能赶上蓝色光标就行,daimi1012,09-03 09:32,38,0,AI Agent,拓尔思
300229,1768034774,拓尔思：融资净偿还809.25万元，融资余额9.25亿元,拓尔思资讯,09-03 09:20,59,0,AI Agent,拓尔思
300229,1767481032,创业板人工智能ETF华宝（159363）下跌1.79%，芒果超媒领涨4.07%，全链路国产算力支撑推动价值重估,宝哥聊科技,09-02 09:32,216,0,AI Agent,拓尔思
300229,1767448369,拓尔思：融资净买入646.81万元，融资余额9.33亿元,拓尔思资讯,09-02 09:03,75,0,AI Agent,拓尔思
300229,1767047532,大模型知识工程平台深度解析｜2026企业智能底座选型指南,爱神的箭s,09-01 10:43,977,1,AI Agent,拓尔思
300229,1766864399,能不能在这里反转，今天必须要出量，拓尔思今天必须要放昨天两倍的量，有机会N型反转,牛的很666,09-01 09:19,323,5,AI Agent,拓尔思
300229,1766544741,蓝色，中文，昆仑都是量价齐声，拓尔思量能还是不够，总有种被板块带着被动上涨的。,牛的很666,08-31 01:20,311,10,AI Agent,拓尔思
300229,1766857767,拓尔思：融资净买入278.22万元，融资余额9.26亿元,拓尔思资讯,09-01 09:05,65,0,AI Agent,拓尔思
300229,1766781425,绝对利好工信部：探索通过首购首用、风险补偿等模式加大大模型、智能体、Token等,故事心态,08-31 08:20,226,2,AI Agent,拓尔思
300229,1766497033,拓尔思(300229.SZ)2026年中报净利润为-1.69亿元，同比亏损扩大,拓尔思资讯,08-31 11:56,797,5,AI Agent,拓尔思
300229,1766770998,当年有人给我推了拓尔思和寒武纪，拓尔思30，寒武纪400，现在一个上天一个入地，,被套的人最急,08-31 07:29,136,1,AI Agent,拓尔思
300229,1766781164,AI政务概念股主要指将人工智能技术应用于政府数字化转型、城市治理及公共服务的上市,出手必捉妖哥1,08-31 08:18,2163,1,AI Agent,拓尔思
300229,1760778509,凝“新”聚力，共赴未来 | 拓尔思2026年新员工培训圆满结束,拓尔思,08-18 05:53,1272,15,AI Agent,拓尔思
300229,1765903045,拓尔思:2026年半年度报告,拓尔思资讯,08-28 04:02,628,24,AI Agent,拓尔思
300229,1766320379,同北京人工智能大模型软件公司，拓尔思营收倒退了，比久其软件股价高近一半，看情况调,向长阳,08-31 09:53,96,1,AI Agent,拓尔思
300229,1766189887,拓尔思业绩不好，但是资金没问题，周一有可能，低开低走10个点左右，踩个黄金坑出来,糖胖胖,08-30 10:36,186,2,AI Agent,拓尔思
300229,1766158411,拓尔思这个票连续大跌之后，散户扎堆，业绩又没有想象空间，主力是没法搞这种票的，代,迅捷的苗古力娜扎,08-30 04:36,84,1,AI Agent,拓尔思
300229,1765903343,拓尔思:2026年半年度报告摘要,拓尔思资讯,08-28 04:03,672,29,AI Agent,拓尔思
300229,1765457846,今天看网络安全，拓尔思估计有十几个点的上涨,股友Dvoh315221,08-28 09:27,175,11,AI Agent,拓尔思
300229,1765923122,很多AI应用股业绩都提上来了，拓尔思的业绩进一步恶化，营收迟迟上不来，值得深思！,稳稳的蜗牛,08-28 05:08,105,1,AI Agent,拓尔思
300229,1765920972,拓尔思：上半年亏损扩大至1.69亿元,拓尔思资讯,08-28 05:01,934,9,AI Agent,拓尔思
300229,1765992815,今年犯冲，才会遇上拓尔思，怪自己！舍财免灾！,紫气东来向阳而生,08-28 09:28,80,3,AI Agent,拓尔思
300229,1765928631,拓尔思(300229.SZ)发布上半年业绩，归母净亏损1.69亿元,智通财经,08-28 05:25,660,4,AI Agent,拓尔思
300229,1765964766,拓尔思：上半年营收1.26亿元 主动压缩低毛利项目,拓尔思资讯,08-28 07:29,1413,9,AI Agent,拓尔思
300229,1765942486,拓尔思：2026年半年度营业收入为126374704.80元,拓尔思资讯,08-28 06:09,619,2,AI Agent,拓尔思
300229,1765903515,拓尔思:第六届董事会第二十九次会议决议公告,拓尔思资讯,08-28 04:04,254,2,AI Agent,拓尔思
300229,1765904570,图解财报：拓尔思上半年归母净利润-1.69亿元，上年同期-7363.12万元,拓尔思资讯,08-28 04:07,1864,12,AI Agent,拓尔思
300229,1765995095,完蛋了。我第一重仓拓尔思,私募杀神,08-28 09:38,49,1,AI Agent,拓尔思
300229,1764022849,拓尔思（300229）：中标科学技术部信息中心采购项目，中标金额为259.75万元,同壁财经,08-25 05:22,1064,3,AI Agent,拓尔思
300229,1765918154,拓尔思：上半年亏损扩大至1.69亿元,财中社,08-28 04:52,353,2,AI Agent,拓尔思
300229,1765936076,拓尔思(300229.SZ)：上半年净亏损1.69亿元,格隆汇,08-28 05:50,484,0,AI Agent,拓尔思
300229,1765952322,拓尔思：第六届董事会第二十九次会议决议公告,拓尔思资讯,08-28 06:44,300,0,AI Agent,拓尔思
300229,1765924993,拓尔思符不符合ST的标准，有知道的告知一下，谢谢,股友2I70W53582,08-28 05:13,84,2,AI Agent,拓尔思
300229,1765910075,一分钟看懂拓尔思2026半年度报告,财报直击,08-28 04:25,2057,0,AI Agent,拓尔思
300229,1765903498,拓尔思:2026年半年度报告披露的提示性公告,拓尔思资讯,08-28 04:04,238,0,AI Agent,拓尔思
300229,1765903496,拓尔思:董事会关于募集资金2026年半年度存放、管理与使用情况的专项报告,拓尔思资讯,08-28 04:04,219,0,AI Agent,拓尔思
300229,1765903462,拓尔思:2026年半年度非经营性资金占用及其他关联资金往来情况汇总表,拓尔思资讯,08-28 04:04,235,0,AI Agent,拓尔思
300229,1765696697,拓尔思真的臭,专撒砖家,08-28 11:37,29,0,AI Agent,拓尔思
300229,1765457739,拓尔思：融资净偿还422.22万元，融资余额9.12亿元,拓尔思资讯,08-28 09:27,49,0,AI Agent,拓尔思
300229,1765029371,拓尔思29号出中报，现在赌大小，业绩不好可能性大，半个跌停，也就是10个点左右，,糖胖胖,08-27 11:30,188,4,AI Agent,拓尔思
300229,1765005653,拓尔思（300229）：中标当代中国与世界研究院采购项目，中标金额为566.16万元,同壁财经,08-27 11:14,933,0,AI Agent,拓尔思
300229,1764925559,媒体报道 | 从“让人看懂”到“给机器执行”——拓尔思的数据精炼之道,拓尔思,08-27 10:24,239,3,AI Agent,拓尔思
300229,1764778482,拓尔思：融资净偿还104.3万元，融资余额9.17亿元,拓尔思资讯,08-27 09:16,65,0,AI Agent,拓尔思
300229,1764523547,我虽然买了拓尔思，但我觉得他只是一个跟风股，真正的AI应用龙头，只有易点天下！,股友6VY7965502,08-26 02:16,77,0,AI Agent,拓尔思
300229,1764409305,今天买入拓尔思180万，等着主力拉升,与主力站一起干,08-26 11:48,38,0,AI Agent,拓尔思
300229,1764149739,拓尔思：融资净偿还276.8万元，融资余额9.18亿元,拓尔思资讯,08-26 08:54,74,1,AI Agent,拓尔思
300229,1764066985,$拓尔思(SZ300229)$,岁岁的归璟,08-25 08:10,522,2,AI Agent,拓尔思
300229,1763685329,拓尔思看着情形，少不了业绩大幅下滑，死不死活不活的，,享受时光,08-25 10:12,55,1,AI Agent,拓尔思
300229,1763562623,拓尔思：融资净买入212.92万元，融资余额9.21亿元,拓尔思资讯,08-25 09:16,53,0,AI Agent,拓尔思
300229,1763479912,李老师，我已开始买入拓尔思（300229）李老师我个人看涨。,李大巂,08-24 09:13,240,6,AI Agent,拓尔思
300229,1763371021,拓尔思我爱你一生一世,泼天富贵711,08-24 03:00,37,0,AI Agent,拓尔思
300229,1763308711,感觉拓尔思今天要涨！,股友6VY7965502,08-24 02:03,75,2,AI Agent,拓尔思
300229,1762874482,拓尔思近5日震荡弱于大盘 8月21日主力资金净流出 当前估值处历史低位,经观智讯,08-23 12:24,483,0,AI Agent,拓尔思
300229,1762682114,我用研究六技术去钻研拓尔思，2025-2026年拓尔思只要日成交量低于2亿，后面,见到靓女会流口水,08-21 03:58,1187,6,AI Agent,拓尔思
300229,1762803963,$拓尔思(SZ300229)$,sz_happy_stock,08-22 08:45,653,0,AI Agent,拓尔思
300229,1762246367,拓尔思：融资净偿还542.59万元，融资余额9.23亿元,拓尔思资讯,08-21 09:03,62,0,AI Agent,拓尔思
300229,1761605275,拓尔思：融资净偿还1491.34万元，融资余额9.28亿元,拓尔思资讯,08-20 09:06,83,1,AI Agent,拓尔思
300229,1760988671,绿毛龟拓尔思，高开低走，低开低走，平开低走，退市算了吧,湿土05,08-19 09:50,28,0,AI Agent,拓尔思
300229,1760887473,拓尔思：融资净偿还50.83万元，融资余额9.43亿元,拓尔思资讯,08-19 08:55,68,0,AI Agent,拓尔思
300229,1724213713,拓尔思:董事、高级管理人员薪酬管理制度,拓尔思资讯,06-10 04:14,535,17,AI Agent,拓尔思
300229,1760538098,有空了就来股吧看看，拓尔思这样的股票什么时候能退市。,股友73708z0i83,08-18 11:28,43,1,AI Agent,拓尔思
300229,1760274190,拓尔思：融资净偿还564.58万元，融资余额9.44亿元,拓尔思资讯,08-18 09:00,95,1,AI Agent,拓尔思
300229,1760165629,拓尔思中标某单位千万级数据采集及分析应用类项目,拓尔思,08-17 05:46,1347,14,AI Agent,拓尔思
300229,1759827038,做公司PPT还在每次翻 logo、调品牌色？拓尔思SurgePix全新品牌套件Brand Kit正式上线,拓尔思,08-17 10:45,221,3,AI Agent,拓尔思
300229,1759904758,8月14日拓尔思(300229)主力资金净流出，股价近5日跌超20%估值处历史低位,经观智讯,08-17 11:46,173,0,AI Agent,拓尔思
300229,1759680600,近日，英伟达正在开发新一代开源人工智能模型Nemotron4，预计参数规模至少达,操盘必读,08-17 09:37,373,2,AI Agent,拓尔思
300229,1759719493,绿毛龟拓尔思,湿土05,08-17 09:52,29,0,AI Agent,拓尔思
300229,1759637633,拓尔思胆子给我整小了，,紫气东来向阳而生,08-17 09:20,34,0,AI Agent,拓尔思
300229,1759523425,$拓尔思(SZ300229)$,股友FQpUUM,08-15 04:44,676,0,AI Agent,拓尔思
300229,1759521589,以拓尔思这样的营收萎缩，难以长期支撑着这股价。比对同软件类低股价公司久其软件有可,向长阳,08-15 04:06,137,0,AI Agent,拓尔思
300229,1758874141,Buddy 启智 效能跃升｜拓尔思×腾讯云私享会，解锁组织效能跃升的实战路径,拓尔思,08-14 09:21,619,12,AI Agent,拓尔思
300229,1759159080,软件板块支撑在60日线。拓尔思短期支撑20日线。如果支撑不住，形成死叉，就要去做,牛的很666,08-14 11:43,132,1,AI Agent,拓尔思
300229,1759047320,拓尔思有算力概念，为什么不涨，,股友FQpUUM,08-14 10:31,37,1,AI Agent,拓尔思
300229,1758965094,$拓尔思(SZ300229)$,散户姐姐,08-14 09:55,81,1,AI Agent,拓尔思
300229,1758872069,拓尔思：融资净偿还484.38万元，融资余额9.6亿元,拓尔思资讯,08-14 09:18,79,0,AI Agent,拓尔思
300229,1758246044,软科技方向还是要看算力板块，拓尔思这种就是后排跟随，暂时风口不在这里,牛的很666,08-13 09:49,169,3,AI Agent,拓尔思
300229,1758141522,乘着赛道的飞轮，一年后三位数必到300229不相信的把这个帖子保留让我们共同见证,沃尔玛,08-13 06:22,102,2,AI Agent,拓尔思
300229,1758169449,拓尔思：融资净买入615.82万元，融资余额9.65亿元,拓尔思资讯,08-13 09:16,71,0,AI Agent,拓尔思
300229,1757945099,软件板块资金继续净流出，今天拓尔思十日线也破了。暂时看启动阳线是否有支撑，没有支,牛的很666,08-12 02:23,230,4,AI Agent,拓尔思
300229,1757874964,，买拓尔思,紫气东来向阳而生,08-12 01:29,32,0,AI Agent,拓尔思
300229,1757751590,蓝色光标最高价24跌倒了11.08反弹到了16块拓尔思最高31跌倒了11.88现,牛市啥时候来123,08-12 10:54,63,1,AI Agent,拓尔思
